"speech"	"bigram"	"n"	"tf"	"idf"	"tf_idf"
"321"	"66"	"seat belt"	2	0.00146412884333821	4.21950770517611	0.00617790293583617
"322"	"66"	"thin shell"	2	0.00146412884333821	4.21950770517611	0.00617790293583617
"323"	"55"	"10 times"	2	0.00251256281407035	2.42774823594805	0.00609986993956797
"324"	"43"	"ice sheets"	3	0.00214745884037223	2.83321334405622	0.00608420904235408
"325"	"43"	"hidden inside"	2	0.00143163922691482	4.21950770517611	0.00604081274899944
"326"	"43"	"ice cube"	2	0.00143163922691482	4.21950770517611	0.00604081274899944
"327"	"43"	"numeric models"	2	0.00143163922691482	4.21950770517611	0.00604081274899944
"328"	"43"	"water hidden"	2	0.00143163922691482	4.21950770517611	0.00604081274899944
"329"	"38"	"means respecting"	3	0.00141576215195847	4.21950770517611	0.00597381930888548
"330"	"38"	"social justice"	3	0.00141576215195847	4.21950770517611	0.00597381930888548
"331"	"42"	"freezing cold"	2	0.00140646976090014	4.21950770517611	0.00593460999321534
"332"	"68"	"climate science"	3	0.00168255748738082	3.52636052461616	0.00593330430389707
"333"	"23"	"co2 emissions"	5	0.00190041809198024	3.120895416508	0.00593100611270999
"334"	"16"	"president tong"	4	0.0013971358714635	4.21950770517611	0.00589522557481817
"335"	"49"	"plant plankton"	3	0.00137614678899083	4.21950770517611	0.00580666197960015
"336"	"24"	"green roofs"	3	0.00185758513931889	3.120895416508	0.00579732894707368
"337"	"58"	"developing world"	8	0.00238450074515648	2.42774823594805	0.00578896747767047
"338"	"10"	"famous picture"	4	0.00136986301369863	4.21950770517611	0.00578014754133713
"339"	"41"	"sea levels"	2	0.00218102508178844	2.61006979274201	0.00569262768318867
"340"	"13"	"science teacher"	5	0.00134879956838414	4.21950770517611	0.00569127017153508
"341"	"67"	"environment facility"	2	0.00134680134680135	4.21950770517611	0.00568283866016984
"342"	"67"	"fishing villages"	2	0.00134680134680135	4.21950770517611	0.00568283866016984
"343"	"67"	"gef global"	2	0.00134680134680135	4.21950770517611	0.00568283866016984
"344"	"67"	"global environment"	2	0.00134680134680135	4.21950770517611	0.00568283866016984
"345"	"67"	"local commons"	2	0.00134680134680135	4.21950770517611	0.00568283866016984
"346"	"67"	"oceans forests"	2	0.00134680134680135	4.21950770517611	0.00568283866016984
"347"	"67"	"shared resource"	2	0.00134680134680135	4.21950770517611	0.00568283866016984
"348"	"54"	"applause yab"	2	0.00134048257372654	4.21950770517611	0.00565617654849344
"349"	"45"	"level rise"	5	0.00247892910262766	2.27359755612079	0.00563608714953097
"350"	"62"	"blood flow"	3	0.00133274100399822	4.21950770517611	0.00562351093537464
"351"	"62"	"blood vessels"	3	0.00133274100399822	4.21950770517611	0.00562351093537464
"352"	"62"	"cardiovascular system"	3	0.00133274100399822	4.21950770517611	0.00562351093537464
"353"	"62"	"cod liver"	3	0.00133274100399822	4.21950770517611	0.00562351093537464
"354"	"62"	"liver oil"	3	0.00133274100399822	4.21950770517611	0.00562351093537464
"355"	"62"	"medical student"	3	0.00133274100399822	4.21950770517611	0.00562351093537464
"356"	"6"	"billion dollars"	9	0.00260416666666667	2.14006616349627	0.0055730889674382
"357"	"16"	"renewable energy"	7	0.00244498777506112	2.27359755612079	0.00555891823012419
"358"	"26"	"natural systems"	4	0.00156617071260767	3.52636052461616	0.00552288257574967
"359"	"5"	"earth's energy"	3	0.00130832969908417	4.21950770517611	0.00552050724619639
"360"	"5"	"energy balance"	3	0.00130832969908417	4.21950770517611	0.00552050724619639
"361"	"44"	"human caused"	2	0.00130208333333333	4.21950770517611	0.00549415065778139
"362"	"44"	"subarctic animals"	2	0.00130208333333333	4.21950770517611	0.00549415065778139
"363"	"44"	"underwater world"	2	0.00130208333333333	4.21950770517611	0.00549415065778139
"364"	"30"	"time lapse"	2	0.00193236714975845	2.83321334405622	0.00547480839431153
"365"	"4"	"conscious defiance"	2	0.00128949065119278	4.21950770517611	0.00544101573846049
"366"	"4"	"real faith"	2	0.00128949065119278	4.21950770517611	0.00544101573846049
"367"	"11"	"mount washington"	5	0.00128766417718259	4.21950770517611	0.00543330891730119
"368"	"32"	"environmental justice"	4	0.00128741551335694	4.21950770517611	0.00543225967837284
"369"	"8"	"time period"	3	0.00153609831029186	3.52636052461616	0.0054168364433428
"370"	"57"	"creosote bush"	3	0.00128205128205128	4.21950770517611	0.00540962526304629
"371"	"52"	"earth history"	3	0.00128150363092695	4.21950770517611	0.00540731444490744
"372"	"52"	"giant plant"	3	0.00128150363092695	4.21950770517611	0.00540731444490744
"373"	"52"	"sedimentary rocks"	3	0.00128150363092695	4.21950770517611	0.00540731444490744
"374"	"2"	"polar world"	4	0.00127632418634333	4.21950770517611	0.00538545973857831
"375"	"2"	"powerful nation"	4	0.00127632418634333	4.21950770517611	0.00538545973857831
"376"	"11"	"national park"	8	0.00206026268349215	2.61006979274201	0.00537742939529643
"377"	"20"	"degraded land"	3	0.00127334465195246	4.21950770517611	0.0053728875702582
"378"	"25"	"crazy idea"	3	0.00127118644067797	4.21950770517611	0.00536378098115607
"379"	"17"	"ice cap"	4	0.00127064803049555	4.21950770517611	0.00536150915524283
"380"	"17"	"polar ice"	4	0.00127064803049555	4.21950770517611	0.00536150915524283
"381"	"23"	"light bulbs"	4	0.00152033447358419	3.52636052461616	0.00536124747186037
"382"	"65"	"hardware store"	1	0.00151745068285281	3.52636052461616	0.00535107818606398
"383"	"65"	"internet satellite"	1	0.00151745068285281	3.52636052461616	0.00535107818606398
"384"	"65"	"musical note"	1	0.00151745068285281	3.52636052461616	0.00535107818606398
"385"	"65"	"science museum"	1	0.00151745068285281	3.52636052461616	0.00535107818606398
"386"	"65"	"water temperature"	1	0.00151745068285281	3.52636052461616	0.00535107818606398
"387"	"66"	"global warming"	4	0.00292825768667643	1.82161243237774	0.00533415060725545
"388"	"55"	"100 times"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"389"	"55"	"3d imax"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"390"	"55"	"advances born"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"391"	"55"	"air flow"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"392"	"55"	"air traffic"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"393"	"55"	"amazing nano"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"394"	"55"	"animal kingdom"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"395"	"55"	"atmosphere pulsing"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"396"	"55"	"aurora borealis"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"397"	"55"	"bacteria 10"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"398"	"55"	"body including"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"399"	"55"	"carbon atoms"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"400"	"55"	"caterpillar's mouth"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"401"	"55"	"chemical machines"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"402"	"55"	"clogged arteries"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"403"	"55"	"clouds swirling"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"404"	"55"	"completely elastic"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"405"	"55"	"cosmic dust"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"406"	"55"	"create amazing"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"407"	"55"	"creates images"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"408"	"55"	"currents circulating"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"409"	"55"	"day patrol"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"410"	"55"	"dot represents"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"411"	"55"	"dragonfly flutters"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"412"	"55"	"earth brought"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"413"	"55"	"electron microscope"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"414"	"55"	"endless rain"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"415"	"55"	"entire lives"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"416"	"55"	"entire planet"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"417"	"55"	"explosions people"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"418"	"55"	"extraordinary advances"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"419"	"55"	"eyelashes crawling"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"420"	"55"	"film mysteries"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"421"	"55"	"fires electrons"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"422"	"55"	"fly backwards"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"423"	"55"	"fruit fly"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"424"	"55"	"grand scale"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"425"	"55"	"hover fly"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"426"	"55"	"human hair"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"427"	"55"	"imax film"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"428"	"55"	"including mites"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"429"	"55"	"ingenious devices"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"430"	"55"	"insect's wings"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"431"	"55"	"lapse image"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"432"	"55"	"lapse imagery"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"433"	"55"	"lapse makes"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"434"	"55"	"lapse view"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"435"	"55"	"lightning crowned"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"436"	"55"	"lives dwelling"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"437"	"55"	"lives surrounded"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"438"	"55"	"living universe"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"439"	"55"	"micro diamonds"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"440"	"55"	"microscope fires"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"441"	"55"	"microscopes single"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"442"	"55"	"move atoms"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"443"	"55"	"nano devices"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"444"	"55"	"nano world"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"445"	"55"	"nature's ingenious"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"446"	"55"	"organism sustained"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"447"	"55"	"organisms emerge"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"448"	"55"	"passenger plane"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"449"	"55"	"perspective creates"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"450"	"55"	"pollen micro"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"451"	"55"	"pound stronger"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"452"	"55"	"powerful microscope"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"453"	"55"	"powerful microscopes"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"454"	"55"	"repair dna"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"455"	"55"	"restless movement"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"456"	"55"	"robotic flyers"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"457"	"55"	"scale time"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"458"	"55"	"science curiosity"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"459"	"55"	"shark skin"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"460"	"55"	"shoot images"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"461"	"55"	"silk thread"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"462"	"55"	"single carbon"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"463"	"55"	"single organism"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"464"	"55"	"snail's tongue"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"465"	"55"	"species waiting"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"466"	"55"	"speed cameras"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"467"	"55"	"spiders silk"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"468"	"55"	"streaking dot"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"469"	"55"	"technology art"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"470"	"55"	"times thinner"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"471"	"55"	"tiny chemical"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"472"	"55"	"tiny species"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"473"	"55"	"tracking markers"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"474"	"55"	"traffic data"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"475"	"55"	"ultimate time"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"476"	"55"	"unseeable knowing"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"477"	"55"	"unseen creatures"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"478"	"55"	"unseen world"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"479"	"55"	"unseen worlds"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"480"	"55"	"vast network"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"481"	"55"	"vast sweep"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"482"	"55"	"vine survives"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"483"	"55"	"virus inside"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"484"	"55"	"world music"	1	0.00125628140703518	4.21950770517611	0.00530088907685441
"485"	"60"	"cloud layer"	2	0.00125549278091651	4.21950770517611	0.00529756146287019
"486"	"60"	"crystals cascading"	2	0.00125549278091651	4.21950770517611	0.00529756146287019
"487"	"60"	"finding shapes"	2	0.00125549278091651	4.21950770517611	0.00529756146287019
"488"	"60"	"idle fellows"	2	0.00125549278091651	4.21950770517611	0.00529756146287019
"489"	"60"	"rarer clouds"	2	0.00125549278091651	4.21950770517611	0.00529756146287019
"490"	"24"	"san francisco"	3	0.00185758513931889	2.83321334405622	0.00526293500443879
"491"	"24"	"island impact"	2	0.00123839009287926	4.21950770517611	0.00522539653891778
"492"	"24"	"outfall pipes"	2	0.00123839009287926	4.21950770517611	0.00522539653891778
"493"	"36"	"moore's law"	3	0.00122900450634986	4.21950770517611	0.00518579398423938
"494"	"36"	"ping pong"	3	0.00122900450634986	4.21950770517611	0.00518579398423938
"495"	"36"	"pong ball"	3	0.00122900450634986	4.21950770517611	0.00518579398423938
"496"	"66"	"skin cancer"	2	0.00146412884333821	3.52636052461616	0.0051630461560998
"497"	"66"	"solve global"	2	0.00146412884333821	3.52636052461616	0.0051630461560998
"498"	"15"	"human genome"	3	0.0012214983713355	4.21950770517611	0.00515412178971023
"499"	"26"	"bad news"	5	0.00195771339075959	2.61006979274201	0.00510976858406814
"500"	"40"	"conventional variety"	3	0.00120144173007609	4.21950770517611	0.00506949263737618
"501"	"40"	"rice variety"	3	0.00120144173007609	4.21950770517611	0.00506949263737618
"502"	"40"	"unintended consequences"	3	0.00120144173007609	4.21950770517611	0.00506949263737618
"503"	"18"	"1,000 pages"	1	0.00119904076738609	4.21950770517611	0.00505936175680588
"504"	"18"	"100 meters"	1	0.00119904076738609	4.21950770517611	0.00505936175680588
"505"	"18"	"11 chapters"	1	0.00119904076738609	4.21950770517611	0.00505936175680588
"506"	"18"	"113 countries"	1	0.00119904076738609	4.21950770517611	0.00505936175680588
"507"	"18"	"130 people"	1	0.00119904076738609	4.21950770517611	0.00505936175680588
"508"	"18"	"15,000 scientists"	1	0.00119904076738609	4.21950770517611	0.00505936175680588
"509"	"18"	"15,000 times"	1	0.00119904076738609	4.21950770517611	0.00505936175680588
"510"	"18"	"21st molecules"	1	0.00119904076738609	4.21950770517611	0.00505936175680588
"511"	"18"	"40 countries"	1	0.00119904076738609	4.21950770517611	0.00505936175680588
"512"	"18"	"620 scientists"	1	0.00119904076738609	4.21950770517611	0.00505936175680588
"513"	"18"	"900 zeta"	1	0.00119904076738609	4.21950770517611	0.00505936175680588
"514"	"18"	"affects weather"	1	0.00119904076738609	4.21950770517611	0.00505936175680588
"515"	"18"	"annual gathering"	1	0.00119904076738609	4.21950770517611	0.00505936175680588
"516"	"18"	"approximately equal"	1	0.00119904076738609	4.21950770517611	0.00505936175680588
"517"	"18"	"atmospheric explosions"	1	0.00119904076738609	4.21950770517611	0.00505936175680588
"518"	"18"	"atmospheric science"	1	0.00119904076738609	4.21950770517611	0.00505936175680588
"519"	"18"	"atmospheric watchtower"	1	0.00119904076738609	4.21950770517611	0.00505936175680588
"520"	"18"	"bae 146"	1	0.00119904076738609	4.21950770517611	0.00505936175680588
"521"	"18"	"boxes calculating"	1	0.00119904076738609	4.21950770517611	0.00505936175680588
"522"	"18"	"calculating hundreds"	1	0.00119904076738609	4.21950770517611	0.00505936175680588
"523"	"18"	"called isoprene"	1	0.00119904076738609	4.21950770517611	0.00505936175680588
"524"	"18"	"combustion takes"	1	0.00119904076738609	4.21950770517611	0.00505936175680588
