"speech"	"word"	"n"	"total"	"tf"	"idf"	"tf_idf"
"315"	"12"	"einstein"	9	2950	0.00305084745762712	3.52636052461616	0.0107583880412018
"316"	"29"	"beverly"	8	2626	0.00304645849200305	3.52636052461616	0.0107429109660812
"317"	"29"	"cats"	9	2626	0.00342726580350343	3.120895416508	0.0106961381373084
"318"	"36"	"machine"	10	2442	0.0040950040950041	2.61006979274201	0.010688246489525
"319"	"65"	"assign"	2	660	0.00303030303030303	3.52636052461616	0.0106859409836853
"320"	"65"	"construct"	2	660	0.00303030303030303	3.52636052461616	0.0106859409836853
"321"	"65"	"horizontal"	2	660	0.00303030303030303	3.52636052461616	0.0106859409836853
"322"	"65"	"musicians"	2	660	0.00303030303030303	3.52636052461616	0.0106859409836853
"323"	"65"	"translation"	2	660	0.00303030303030303	3.52636052461616	0.0106859409836853
"324"	"45"	"radio"	10	2018	0.00495540138751239	2.14006616349627	0.0106048868359577
"325"	"53"	"worse"	5	904	0.00553097345132743	1.91692261218206	0.0106024480762282
"326"	"60"	"everyday"	4	1594	0.00250941028858218	4.21950770517611	0.0105884760481207
"327"	"55"	"dragonfly"	2	797	0.00250941028858218	4.21950770517611	0.0105884760481207
"328"	"55"	"silk"	2	797	0.00250941028858218	4.21950770517611	0.0105884760481207
"329"	"25"	"fear"	13	2361	0.00550614146548073	1.91692261218206	0.0105548470810533
"330"	"28"	"ice"	36	3280	0.0109756097560976	0.961411167154625	0.0105520737858434
"331"	"57"	"fungus"	7	2341	0.00299017513882956	3.52636052461616	0.0105444355712572
"332"	"6"	"list"	17	3457	0.00491755857680069	2.14006616349627	0.010523900717222
"333"	"24"	"homes"	6	1616	0.00371287128712871	2.83321334405622	0.0105193564754562
"334"	"64"	"landscape"	12	1804	0.00665188470066519	1.58045037556085	0.0105129736733538
"335"	"54"	"fifth"	5	1493	0.00334896182183523	3.120895416508	0.0104517595998258
"336"	"46"	"pole"	7	1761	0.00397501419647927	2.61006979274201	0.0103750644799512
"337"	"36"	"steam"	6	2442	0.00245700245700246	4.21950770517611	0.0103673407989585
"338"	"53"	"b"	3	904	0.00331858407079646	3.120895416508	0.0103569538158451
"339"	"66"	"avoided"	4	1367	0.00292611558156547	3.52636052461616	0.0103185384772967
"340"	"40"	"gene"	9	2498	0.00360288230584468	2.83321334405622	0.0102077342259832
"341"	"41"	"drawing"	3	918	0.00326797385620915	3.120895416508	0.0101990046291111
"342"	"18"	"equal"	3	835	0.00359281437125748	2.83321334405622	0.0101792096193637
"343"	"44"	"seasonal"	5	1537	0.00325309043591412	3.120895416508	0.0101525550309304
"344"	"63"	"accents"	3	1251	0.00239808153477218	4.21950770517611	0.0101187235136118
"345"	"63"	"qatar"	3	1251	0.00239808153477218	4.21950770517611	0.0101187235136118
"346"	"18"	"integrations"	2	835	0.00239520958083832	4.21950770517611	0.0101066052818589
"347"	"18"	"perform"	2	835	0.00239520958083832	4.21950770517611	0.0101066052818589
"348"	"18"	"subsection"	2	835	0.00239520958083832	4.21950770517611	0.0101066052818589
"349"	"43"	"fracture"	4	1398	0.00286123032904149	3.52636052461616	0.0100897296841664
"350"	"62"	"stores"	8	2252	0.00355239786856128	2.83321334405622	0.0100647010446047
"351"	"30"	"weather"	6	1036	0.00579150579150579	1.73460105538811	0.0100459520582323
"352"	"3"	"country"	33	3162	0.0104364326375712	0.961411167154625	0.0100337028830179
"353"	"40"	"conventional"	8	2498	0.00320256204963971	3.120895416508	0.00999486122180303
"354"	"22"	"along"	1	133	0.0075187969924812	1.32913594727994	0.00999350336300708
"355"	"22"	"brought"	1	133	0.0075187969924812	1.32913594727994	0.00999350336300708
"356"	"66"	"uncertainty"	6	1367	0.00438917337234821	2.27359755612079	0.00997921385276135
"357"	"38"	"disposable"	5	2120	0.00235849056603774	4.21950770517611	0.00995166911598138
"358"	"38"	"hug"	5	2120	0.00235849056603774	4.21950770517611	0.00995166911598138
"359"	"42"	"waves"	7	1423	0.00491918482080112	2.02228312783989	0.00994798446583219
"360"	"1"	"network"	9	1831	0.00491534680502458	2.02228312783989	0.0099402229112829
"361"	"18"	"scientific"	5	835	0.00598802395209581	1.65455834771457	0.00990753501625491
"362"	"62"	"sunlight"	11	2252	0.00488454706927176	2.02228312783989	0.00987793712532805
"363"	"27"	"side"	3	440	0.00681818181818182	1.44691898293633	0.00986535670183858
"364"	"13"	"kids"	20	3708	0.00539374325782093	1.82161243237774	0.0098253097755002
"365"	"51"	"extinctions"	10	3606	0.00277315585135885	3.52636052461616	0.00977914732284016
"366"	"43"	"cracks"	6	1398	0.00429184549356223	2.27359755612079	0.00975792942541113
"367"	"42"	"cold"	8	1423	0.005621925509487	1.73460105538811	0.00975179792206947
"368"	"27"	"exist"	2	440	0.00454545454545455	2.14006616349627	0.00972757347043759
"369"	"62"	"released"	7	2252	0.00310834813499112	3.120895416508	0.00970082944740496
"370"	"52"	"geological"	8	2342	0.00341588385994876	2.83321334405622	0.00967792773375309
"371"	"10"	"atoms"	8	2921	0.00273878808627182	3.52636052461616	0.009657954192718
"372"	"39"	"crop"	7	2268	0.00308641975308642	3.120895416508	0.00963239326082715
"373"	"27"	"articulate"	1	440	0.00227272727272727	4.21950770517611	0.00958979023903661
"374"	"27"	"calve"	1	440	0.00227272727272727	4.21950770517611	0.00958979023903661
"375"	"27"	"comprehend"	1	440	0.00227272727272727	4.21950770517611	0.00958979023903661
"376"	"27"	"continuation"	1	440	0.00227272727272727	4.21950770517611	0.00958979023903661
"377"	"27"	"crumble"	1	440	0.00227272727272727	4.21950770517611	0.00958979023903661
"378"	"27"	"greenlandic"	1	440	0.00227272727272727	4.21950770517611	0.00958979023903661
"379"	"27"	"nourishes"	1	440	0.00227272727272727	4.21950770517611	0.00958979023903661
"380"	"27"	"portraits"	1	440	0.00227272727272727	4.21950770517611	0.00958979023903661
"381"	"27"	"qeqetarsuaq"	1	440	0.00227272727272727	4.21950770517611	0.00958979023903661
"382"	"27"	"releasing"	1	440	0.00227272727272727	4.21950770517611	0.00958979023903661
"383"	"27"	"waterline"	1	440	0.00227272727272727	4.21950770517611	0.00958979023903661
"384"	"22"	"head"	1	133	0.0075187969924812	1.27506872600967	0.00958698290232832
"385"	"46"	"2041"	4	1761	0.00227143668370244	4.21950770517611	0.00958434458870212
"386"	"61"	"sky"	2	381	0.005249343832021	1.82161243237774	0.00956226998623484
"387"	"5"	"venus"	7	2294	0.0030514385353095	3.120895416508	0.0095232205386033
"388"	"1"	"complex"	11	1831	0.00600764609503004	1.58045037556085	0.00949478652712689
"389"	"47"	"untouched"	6	2670	0.00224719101123596	4.21950770517611	0.0094820397869126
"390"	"53"	"surely"	4	904	0.00442477876106195	2.14006616349627	0.00946931930750562
"391"	"68"	"cloudy"	4	1784	0.00224215246636771	4.21950770517611	0.00946077960801818
"392"	"65"	"translate"	2	660	0.00303030303030303	3.120895416508	0.00945725883790302
"393"	"65"	"variables"	2	660	0.00303030303030303	3.120895416508	0.00945725883790302
"394"	"64"	"smoke"	7	1804	0.00388026607538803	2.42774823594805	0.00942030911953235
"395"	"9"	"iraq"	7	1943	0.0036026762738034	2.61006979274201	0.00940323651528258
"396"	"53"	"fiction"	3	904	0.00331858407079646	2.83321334405622	0.00940225667275293
"397"	"53"	"scenario"	3	904	0.00331858407079646	2.83321334405622	0.00940225667275293
"398"	"53"	"scenarios"	3	904	0.00331858407079646	2.83321334405622	0.00940225667275293
"399"	"62"	"ultraviolet"	6	2252	0.00266429840142096	3.52636052461616	0.00939527670856881
"400"	"12"	"space"	30	2950	0.0101694915254237	0.923670839171778	0.00939326277123842
"401"	"66"	"layer"	6	1367	0.00438917337234821	2.14006616349627	0.00939312141988122
"402"	"23"	"afraid"	7	2632	0.00265957446808511	3.52636052461616	0.00937861841653235
"403"	"18"	"measurements"	3	835	0.00359281437125748	2.61006979274201	0.00937749626134853
"404"	"62"	"cardiovascular"	5	2252	0.0022202486678508	4.21950770517611	0.00936835636140343
"405"	"64"	"megafires"	4	1804	0.00221729490022173	4.21950770517611	0.00935589291613327
"406"	"64"	"wildfire"	4	1804	0.00221729490022173	4.21950770517611	0.00935589291613327
"407"	"38"	"cancer"	7	2120	0.00330188679245283	2.83321334405622	0.00935494972094034
"408"	"3"	"index"	7	3162	0.00221378874130297	4.21950770517611	0.00934109865156001
"409"	"53"	"disasters"	2	904	0.00221238938053097	4.21950770517611	0.00933519403800024
"410"	"53"	"publishers"	2	904	0.00221238938053097	4.21950770517611	0.00933519403800024
"411"	"39"	"tomato"	6	2268	0.00264550264550265	3.52636052461616	0.00932899609686815
"412"	"16"	"rights"	11	2864	0.00384078212290503	2.42774823594805	0.00932445202354349
"413"	"8"	"kids"	10	1954	0.00511770726714432	1.82161243237774	0.00932247918309998
"414"	"39"	"pesticides"	5	2268	0.00220458553791887	4.21950770517611	0.00930226566396849
"415"	"3"	"countries"	25	3162	0.00790638836179633	1.17498526745268	0.00928988984387005
"416"	"20"	"structural"	7	2357	0.00296987696224014	3.120895416508	0.00926867539904793
"417"	"66"	"cans"	3	1367	0.0021945866861741	4.21950770517611	0.00926007543198853
"418"	"41"	"mother's"	3	918	0.00326797385620915	2.83321334405622	0.00925886713743861
"419"	"61"	"blowing"	1	381	0.0026246719160105	3.52636052461616	0.00925553943468809
"420"	"61"	"daylight"	1	381	0.0026246719160105	3.52636052461616	0.00925553943468809
"421"	"61"	"illustrate"	1	381	0.0026246719160105	3.52636052461616	0.00925553943468809
"422"	"61"	"lamp"	1	381	0.0026246719160105	3.52636052461616	0.00925553943468809
"423"	"61"	"lava"	1	381	0.0026246719160105	3.52636052461616	0.00925553943468809
"424"	"61"	"lovely"	1	381	0.0026246719160105	3.52636052461616	0.00925553943468809
"425"	"61"	"monsters"	1	381	0.0026246719160105	3.52636052461616	0.00925553943468809
"426"	"61"	"ominous"	1	381	0.0026246719160105	3.52636052461616	0.00925553943468809
"427"	"61"	"southeastern"	1	381	0.0026246719160105	3.52636052461616	0.00925553943468809
"428"	"61"	"subjects"	1	381	0.0026246719160105	3.52636052461616	0.00925553943468809
"429"	"61"	"tactile"	1	381	0.0026246719160105	3.52636052461616	0.00925553943468809
"430"	"61"	"wheat"	1	381	0.0026246719160105	3.52636052461616	0.00925553943468809
"431"	"29"	"she"	19	2626	0.00723533891850724	1.27506872600967	0.00922555437706918
"432"	"1"	"links"	4	1831	0.00218459858001092	4.21950770517611	0.00921793054107287
"433"	"44"	"habitat"	5	1537	0.00325309043591412	2.83321334405622	0.00921669923245353
"434"	"22"	"bring"	1	133	0.0075187969924812	1.22377543162212	0.00920131903475275
"435"	"41"	"compositions"	2	918	0.00217864923747277	4.21950770517611	0.00919282724439239
"436"	"41"	"maldives"	2	918	0.00217864923747277	4.21950770517611	0.00919282724439239
"437"	"65"	"read"	3	660	0.00454545454545455	2.02228312783989	0.00919219603563585
"438"	"44"	"bowhead"	4	1537	0.00260247234873129	3.52636052461616	0.00917725575697114
"439"	"35"	"calcium"	5	1937	0.00258131130614352	3.52636052461616	0.0091026342917299
"440"	"35"	"genetic"	5	1937	0.00258131130614352	3.52636052461616	0.0091026342917299
"441"	"4"	"fundamentalists"	4	1552	0.00257731958762887	3.52636052461616	0.00908855805313444
"442"	"41"	"her"	6	918	0.0065359477124183	1.38629436111989	0.00906074745829994
"443"	"43"	"homework"	3	1398	0.00214592274678112	4.21950770517611	0.00905473756475559
"444"	"43"	"wikipedia"	3	1398	0.00214592274678112	4.21950770517611	0.00905473756475559
"445"	"59"	"green"	8	1229	0.0065093572009764	1.38629436111989	0.00902388518222874
"446"	"52"	"dinosaur"	5	2342	0.00213492741246798	4.21950770517611	0.00900834266690031
"447"	"23"	"co2"	13	2632	0.00493920972644377	1.82161243237774	0.00899732584381101
"448"	"62"	"heart"	14	2252	0.00621669626998224	1.44691898293633	0.00899505584418675
"449"	"10"	"stars"	10	2921	0.00342348510783978	2.61006979274201	0.00893553506587472
"450"	"43"	"base"	4	1398	0.00286123032904149	3.120895416508	0.00892960061947925
"451"	"43"	"bedrock"	4	1398	0.00286123032904149	3.120895416508	0.00892960061947925
"452"	"43"	"equations"	4	1398	0.00286123032904149	3.120895416508	0.00892960061947925
"453"	"35"	"table"	9	1937	0.00464636035105834	1.91692261218206	0.00890671322128991
"454"	"46"	"inspired"	5	1761	0.00283929585462805	3.120895416508	0.00886114541881885
"455"	"55"	"atoms"	2	797	0.00250941028858218	3.52636052461616	0.00884908538172186
"456"	"55"	"microscope"	2	797	0.00250941028858218	3.52636052461616	0.00884908538172186
"457"	"55"	"nano"	2	797	0.00250941028858218	3.52636052461616	0.00884908538172186
"458"	"30"	"beauty"	4	1036	0.00386100386100386	2.27359755612079	0.00877836894255133
"459"	"35"	"protein"	6	1937	0.00309757356737222	2.83321334405622	0.0087760867652748
"460"	"35"	"viruses"	6	1937	0.00309757356737222	2.83321334405622	0.0087760867652748
"461"	"65"	"temperature"	4	660	0.00606060606060606	1.44691898293633	0.00876920595718985
"462"	"24"	"orleans"	5	1616	0.00309405940594059	2.83321334405622	0.00876613039621354
"463"	"9"	"afghanistan"	6	1943	0.00308800823468863	2.83321334405622	0.00874898613707529
"464"	"40"	"seed"	9	2498	0.00360288230584468	2.42774823594805	0.00874689116234286
"465"	"36"	"energy"	24	2442	0.00982800982800983	0.887303195000903	0.00872042452089339
"466"	"34"	"electrodes"	4	1936	0.00206611570247934	4.21950770517611	0.00871799112639692
"467"	"35"	"nanostructured"	4	1937	0.00206504904491482	4.21950770517611	0.00871349035658463
"468"	"65"	"forms"	3	660	0.00454545454545455	1.91692261218206	0.00871328460082755
"469"	"39"	"plant"	13	2268	0.00573192239858906	1.5114575040739	0.00866355712211669
"470"	"44"	"sound"	8	1537	0.00520494469746259	1.65455834771457	0.00861188469857942
"471"	"59"	"firmly"	3	1229	0.00244100895036615	3.52636052461616	0.00860787760280593
"472"	"28"	"penguins"	8	3280	0.0024390243902439	3.52636052461616	0.0086008793283321
"473"	"12"	"ringing"	6	2950	0.00203389830508475	4.21950770517611	0.00858204956984971
"474"	"19"	"lapse"	9	2988	0.00301204819277108	2.83321334405622	0.00853377513269945
"475"	"1"	"equations"	5	1831	0.00273074822501365	3.120895416508	0.00852237961908246
"476"	"68"	"climate"	21	1784	0.0117713004484305	0.723000143709626	0.00851065191586444
"477"	"5"	"energy"	22	2294	0.00959023539668701	0.887303195000903	0.00850944650829113
"478"	"52"	"bone"	7	2342	0.00298889837745517	2.83321334405622	0.00846818676703395
"479"	"18"	"15,000"	2	835	0.00239520958083832	3.52636052461616	0.00844637251405069
"480"	"18"	"effort"	2	835	0.00239520958083832	3.52636052461616	0.00844637251405069
"481"	"40"	"eggplant"	5	2498	0.00200160128102482	4.21950770517611	0.00844577202797459
"482"	"40"	"modification"	5	2498	0.00200160128102482	4.21950770517611	0.00844577202797459
"483"	"40"	"sub1"	5	2498	0.00200160128102482	4.21950770517611	0.00844577202797459
"484"	"45"	"observations"	6	2018	0.00297324083250743	2.83321334405622	0.00842382560175287
"485"	"67"	"palm"	4	1486	0.00269179004037685	3.120895416508	0.00840079519921399
"486"	"36"	"liquid"	9	2442	0.00368550368550369	2.27359755612079	0.00837935217243536
"487"	"41"	"ice"	8	918	0.00871459694989107	0.961411167154625	0.0083783108248769
"488"	"5"	"earth's"	10	2294	0.004359197907585	1.91692261218206	0.00835624504002642
"489"	"18"	"field"	4	835	0.00479041916167665	1.73460105538811	0.00830946613359572
"490"	"52"	"rock"	8	2342	0.00341588385994876	2.42774823594805	0.00829290601519403
"491"	"26"	"reefs"	5	2555	0.00195694716242661	4.21950770517611	0.00825735363048162
"492"	"59"	"heart"	7	1229	0.00569568755085435	1.44691898293633	0.00824119843820527
"493"	"31"	"ethnosphere"	8	4103	0.00194979283451133	4.21950770517611	0.00822716588871773
"494"	"61"	"blocking"	1	381	0.0026246719160105	3.120895416508	0.00819132655251443
"495"	"61"	"forming"	1	381	0.0026246719160105	3.120895416508	0.00819132655251443
"496"	"61"	"grass"	1	381	0.0026246719160105	3.120895416508	0.00819132655251443
"497"	"61"	"kidding"	1	381	0.0026246719160105	3.120895416508	0.00819132655251443
"498"	"61"	"moist"	1	381	0.0026246719160105	3.120895416508	0.00819132655251443
"499"	"61"	"photographing"	1	381	0.0026246719160105	3.120895416508	0.00819132655251443
"500"	"61"	"relations"	1	381	0.0026246719160105	3.120895416508	0.00819132655251443
"501"	"61"	"spectacular"	1	381	0.0026246719160105	3.120895416508	0.00819132655251443
"502"	"61"	"spin"	1	381	0.0026246719160105	3.120895416508	0.00819132655251443
"503"	"61"	"tribe"	1	381	0.0026246719160105	3.120895416508	0.00819132655251443
"504"	"46"	"ice"	15	1761	0.00851788756388416	0.961411167154625	0.00818919222448573
"505"	"56"	"birds"	4	1111	0.0036003600360036	2.27359755612079	0.00818576977901276
"506"	"18"	"paper"	3	835	0.00359281437125748	2.27359755612079	0.00816861397408668
"507"	"4"	"koran"	3	1552	0.00193298969072165	4.21950770517611	0.00815626489402598
"508"	"30"	"connects"	2	1036	0.00193050193050193	4.21950770517611	0.00814576777061025
"509"	"30"	"gratefulness"	2	1036	0.00193050193050193	4.21950770517611	0.00814576777061025
"510"	"28"	"bear"	11	3280	0.00335365853658537	2.42774823594805	0.00814183859616725
"511"	"7"	"eastern"	9	2691	0.00334448160535117	2.42774823594805	0.00811955931755201
"512"	"35"	"dna"	6	1937	0.00309757356737222	2.61006979274201	0.00808488319899434
"513"	"49"	"krill"	5	2181	0.00229252636405319	3.52636052461616	0.00808427447183898
"514"	"2"	"poem"	6	3135	0.00191387559808612	4.21950770517611	0.00807561283287293
"515"	"15"	"gene"	7	2457	0.00284900284900285	2.83321334405622	0.00807183288904905
"516"	"34"	"electricity"	9	1936	0.00464876033057851	1.73460105538811	0.00806374457566785
"517"	"35"	"mit"	5	1937	0.00258131130614352	3.120895416508	0.00805600262392359
"518"	"10"	"exploration"	9	2921	0.0030811365970558	2.61006979274201	0.00804198155928725
"519"	"29"	"legadema"	5	2626	0.0019040365575019	4.21950770517611	0.00803409692531627
"520"	"2"	"power"	32	3135	0.010207336523126	0.78552050069096	0.00801807209636706
"521"	"38"	"products"	7	2120	0.00330188679245283	2.42774823594805	0.00801614983567753
"522"	"27"	"120"	1	440	0.00227272727272727	3.52636052461616	0.008014455737764
"523"	"27"	"distinct"	1	440	0.00227272727272727	3.52636052461616	0.008014455737764
"524"	"27"	"dizzy"	1	440	0.00227272727272727	3.52636052461616	0.008014455737764
"525"	"27"	"experiences"	1	440	0.00227272727272727	3.52636052461616	0.008014455737764
"526"	"46"	"south"	12	1761	0.00681431005110733	1.17498526745268	0.00800671391790585
"527"	"38"	"disposability"	4	2120	0.00188679245283019	4.21950770517611	0.00796133529278511
"528"	"60"	"cloudspotting"	3	1594	0.00188205771643664	4.21950770517611	0.00794135703609054
"529"	"60"	"lenticularis"	3	1594	0.00188205771643664	4.21950770517611	0.00794135703609054
"530"	"50"	"systems"	21	2989	0.00702576112412178	1.12846525181779	0.00792832729614373
"531"	"26"	"support"	10	2555	0.00391389432485323	2.02228312783989	0.00791500245729897
"532"	"65"	"represents"	2	660	0.00303030303030303	2.61006979274201	0.0079093024022485
"533"	"47"	"philadelphia"	5	2670	0.00187265917602996	4.21950770517611	0.00790169982242717
"534"	"59"	"crack"	4	1229	0.0032546786004882	2.42774823594805	0.0079015402309131
"535"	"10"	"universe"	12	2921	0.00410818212940774	1.91692261218206	0.00787506721882394
"536"	"44"	"animals"	8	1537	0.00520494469746259	1.5114575040739	0.00786705272126947
"537"	"24"	"evacuation"	3	1616	0.00185643564356436	4.21950770517611	0.00783324450218337
"538"	"24"	"surge"	3	1616	0.00185643564356436	4.21950770517611	0.00783324450218337
"539"	"55"	"motion"	2	797	0.00250941028858218	3.120895416508	0.00783160706777414
"540"	"55"	"mysteries"	2	797	0.00250941028858218	3.120895416508	0.00783160706777414
"541"	"55"	"wings"	2	797	0.00250941028858218	3.120895416508	0.00783160706777414
"542"	"22"	"size"	1	133	0.0075187969924812	1.04145387482816	0.00783048026186587
